n1,n2
566664,20193
91853,20193
1103315,20526
1118092,20526
1103315,20528
1103676,20528
1107067,20528
1103315,20534
1106966,20534
1107455,20534
1111052,20534
23774,20534
70442,20534
7419,20534
1106849,20584
1111788,20584
1118823,20584
20592,20584
20593,20584
235776,20584
389715,20584
6311,20584
20593,20592
1108167,20601
1118209,20601
1121537,20601
12158,20601
12199,20601
12247,20601
124734,20601
20602,20601
25805,20601
42207,20601
95225,20601
1108167,20602
1121537,20602
12155,20602
12158,20602
12199,20602
12247,20602
20601,20602
42207,20602
95225,20602
1127851,20821
372862,20821
1127863,20857
1155073,20857
1115701,20923
1116530,20923
20924,20923
289885,20923
294030,20923
1108267,20924
1113934,20924
1115701,20924
289885,20924
294030,20924
521207,20924
1116181,20972
1103383,22229
1107418,22229
1112911,22229
1128369,22229
144701,22229
190697,22229
22241,22229
243483,22229
459216,22229
593105,22229
595193,22229
1103383,22241
1107418,22241
1128369,22241
595193,22241
1107010,22386
1128407,22386
207395,22386
310530,22386
38839,22386
38845,22386
38846,22386
3932,22386
1110426,22431
144330,22431
49843,22431
49844,22431
49847,22431
6639,22431
10435,22563
107251,22563
107252,22563
1103394,22563
1120962,22563
1121459,22563
1123926,22563
12439,22563
13686,22563
1786,22563
22564,22563
22566,22563
3220,22563
36140,22563
389715,22563
63915,22563
6767,22563
6771,22563
94229,22563
10435,22564
1103394,22564
22566,22564
10435,22566
1103394,22566
1110563,22835
39904,22835
22876,22869
22876,22874
1110947,22875
1113934,22875
22876,22875
22876,22883
1107367,22886
1120444,22886
28447,22886
23070,23069
74700,23069
1116044,23070
134307,23070
134316,23070
74698,23070
87915,23070
1105433,23116
1111978,23116
40124,23116
41666,23116
576257,23116
1106052,23258
168410,23258
18251,23258
184918,23502
23507,23502
1109392,23507
13717,23507
152731,23507
217852,23507
23502,23507
649731,23507
93320,23507
27230,23546
101662,23738
101811,23738
1118764,23738
11325,23738
11342,23738
1153064,23738
1153148,23738
189574,23738
22563,23738
27249,23738
27250,23738
411092,23738
65650,23738
73146,23738
84020,23738
1106406,23774
1107455,23774
7432,23774
1111265,24043
15076,24043
928873,24043
1103499,24476
1106546,24476
1153024,24476
1109581,24530
1104449,24966
1105344,24966
1105433,24966
1106370,24966
1106671,24966
1123576,24966
1131149,24966
1131267,24966
1152194,24966
1154042,24966
124828,24966
131042,24966
131318,24966
145134,24966
145176,24966
19697,24966
197452,24966
202639,24966
23116,24966
239800,24966
27627,24966
40124,24966
63549,24966
641976,24966
65212,24966
671293,24966
79809,24966
92065,24966
95719,24966
1104258,24974
1112723,24974
131042,24974
34315,24974
40125,24974
6771,24974
1152277,25181
1152673,25181
1154251,25181
25184,25181
27174,25181
96335,25181
285675,25184
385572,25184
1108834,25702
1118848,25702
1136397,25702
1153897,25702
147870,25702
202639,25702
675649,25702
910,25702
1104769,25772
1105932,25772
1122580,25772
1126503,25772
1997,25772
641956,25772
28202,25791
45212,25791
582343,25794
1108167,25805
1110028,25805
1121063,25805
385251,25805
1114605,26850
180373,27174
25184,27174
35343,27174
96335,27174
148399,27199
248119,27199
1106418,27203
1118209,27203
148399,27203
23545,27230
1106492,27241
1116268,27241
1104851,27243
59045,27243
1110390,27246
368431,27249
8079,27249
1110998,27510
1128990,27510
1152143,27510
188318,27510
1152143,27514
1106630,27530
1128542,27530
27531,27530
592826,27530
66594,27530
1106370,27531
763009,27531
1112026,27535
13686,27535
173884,27535
308232,27535
34961,27535
1106630,27543
1135125,27543
27531,27543
111866,27606
124734,27606
249858,27606
1118209,27612
12198,27612
105899,27623
1104182,27623
1126029,27623
27632,27623
28254,27623
686015,27623
686030,27623
686061,27623
75674,27623
105899,27627
116021,27627
18619,27627
23116,27627
27632,27627
28254,27627
686015,27627
686030,27627
686061,27627
20528,27631
28254,27631
55968,27631
28254,27632
105057,27895
1103676,27895
1122580,27895
112378,27895
1132706,27895
1786,27895
23738,27895
5064,28026
5069,28026
1114629,28202
1128267,28202
325497,28202
20526,28227
6169,28227
1108267,28230
1123756,28230
1116347,28249
1129096,28249
628668,28249
105899,28254
1118092,28254
686015,28254
686061,28254
1152436,28265
943,28265
1152896,28267
1107312,28278
1106547,28287
1107355,28287
128540,28287
1385,28287
308529,28287
387795,28287
567005,28287
56709,28287
1104999,28290
1107674,28290
28287,28290
308529,28290
56709,28290
63832,28290
108047,28336
1109957,28350
1113459,28350
1129243,28350
13193,28350
241133,28350
28227,28350
341188,28350
6210,28350
6220,28350
628667,28350
628668,28350
95579,28350
35863,28359
1106112,28385
1125895,28385
118558,28385
1107312,28387
353541,28389
1128430,28412
27631,28412
6217,28412
6220,28412
1107367,28447
1120444,28447
194645,28447
91975,28471
168410,28485
23258,28485
1153056,28487
128,28487
206259,28487
8213,28487
95586,28487
13193,28489
6210,28489
1152910,28491
153598,28491
341188,28491
782486,28491
1139928,28504
1153287,28504
131315,28504
365294,28504
7430,28504
95589,28504
124064,28542
206259,28542
32260,28632
1059953,28640
28641,28640
12182,28649
155736,28649
155738,28649
54131,28851
578669,28851
595157,28851
103537,28957
1105531,28957
159897,28957
189577,28957
28964,28957
35922,28957
66794,28957
88356,28957
94713,28957
1125402,28964
1125944,28964
1112426,29492
1122574,29492
131117,29492
144408,29492
152219,29492
29708,29492
3229,29492
400473,29492
131315,29708
131315,29723
300071,29723
35905,29723
6818,29723
155277,29738
1120211,30817
3229,30817
631052,30817
75691,30817
1152277,30895
1152673,30895
1154251,30895
144679,30895
30901,30895
12960,30934
1106630,31055
1123068,31083
48066,31083
1105672,31105
175291,31105
1129442,31336
31349,31336
686532,31336
686532,31349
10531,31353
1063773,31353
1107567,31353
1123576,31353
1124844,31353
1129442,31353
1129608,31353
1135746,31353
1152162,31353
1152272,31353
1152904,31353
194617,31353
286562,31353
31336,31353
31349,31353
31927,31353
43698,31353
686532,31353
686559,31353
1115701,31479
114189,31479
14549,31479
20592,31479
289885,31479
294030,31479
39165,31479
1131137,31483
118682,31483
39126,31483
39165,31483
1130780,31489
1152150,31489
227286,31489
40583,31489
40605,31489
632796,31489
632874,31489
632935,31489
633585,31489
633721,31489
9581,31489
67245,31769
67246,31769
358894,31863
91581,31863
1124844,31927
1129572,31927
194617,31927
31932,31927
194617,31932
1113995,32083
1120962,32083
1153933,32083
200630,32083
31769,32083
346292,32083
35061,32083
45605,32083
6771,32083
688361,32083
62274,32260
94713,32260
15076,32276
174418,32276
39199,32276
636500,32276
636511,32276
84695,32276
1717,32688
69418,32688
95719,32698
1118245,32872
1105531,33231
1121254,33231
1132887,33231
158172,33231
293974,33231
300071,33231
315266,33231
445938,33231
1022969,33301
33303,33301
1110256,33325
12960,33325
429781,33325
124296,33412
211875,33412
34708,33412
1120138,33818
1123087,33818
78549,33818
78552,33818
78557,33818
1119004,33823
33818,33823
78549,33823
78552,33823
78557,33823
1103960,33895
1153577,33895
1154176,33895
33904,33895
593813,33895
82087,33895
1103960,33904
1110546,33904
1103960,33907
1134022,33907
1136814,33907
593091,33907
593813,33907
1103969,34082
1119216,34082
1106771,34257
1111186,34257
1114398,34257
1115456,34257
1116974,34257
1122642,34257
1153003,34257
192870,34257
34263,34257
34266,34257
368605,34257
87482,34257
90655,34257
1122642,34263
87482,34263
90655,34263
1122642,34266
34263,34266
90655,34266
1103979,34315
40125,34315
1103979,34355
102406,34708
120039,34708
211432,34708
22883,34961
31043,34961
1104007,34979
1106418,34979
13982,34979
1113438,35061
1152761,35061
1153860,35061
144701,35061
210871,35061
22229,35061
240791,35061
263498,35061
45605,35061
48766,35061
503871,35061
682815,35061
168958,35335
35343,35335
59772,35335
1118332,35343
1104031,35490
1116410,35490
64271,35490
95188,35490
108962,35778
108983,35778
1108389,35778
1125469,35778
1919,35778
519318,35778
73146,35778
100961,35797
1050679,35797
1110998,35797
1116629,35797
1128974,35797
188318,35797
399370,35797
60169,35797
60170,35797
627024,35797
1035,35852
1113438,35852
41732,35852
486840,35852
134060,35863
20972,35863
28359,35863
1152162,35905
1152272,35905
1152904,35905
29723,35905
1105116,35922
1140547,35922
1152162,35922
1152272,35922
1152904,35922
194223,35922
390894,35922
390896,35922
390922,35922
396412,35922
50336,35922
50337,35922
66982,35922
1152633,36131
17208,36131
77438,36131
105057,36140
1104055,36140
112378,36140
12439,36140
22563,36140
27249,36140
323128,36140
350373,36140
35797,36140
46500,36140
57764,36140
63915,36140
1104055,36145
1105672,36145
1116268,36145
272720,36145
52784,36145
1132815,36162
1152307,36162
1152448,36162
1152975,36162
1153703,36162
197452,36162
20528,36162
20528,36167
1128430,36620
120039,36620
189620,36620
1108389,36802
130,36802
189856,36802
37888,36802
589923,36802
590022,36802
1130539,37483
217852,37483
2440,37483
5959,37483
63931,37483
1119140,37541
260979,37541
1105116,37879
300071,37884
1108389,37888
1125469,37888
1152633,37888
293974,37888
77438,37888
108047,38205
1128997,38205
1129610,38205
1153942,38205
117316,38205
592975,38205
592986,38205
593060,38205
595056,38205
606647,38205
61069,38205
1104182,38480
1131270,38537
1131277,38537
137868,38537
153063,38537
642847,38537
646195,38537
1106172,38722
1135746,38722
5038,38722
51180,38722
65650,38722
81350,38722
1104191,38771
1107010,38829
1116397,38829
1152244,38829
310530,38839
1107010,38845
1110579,38845
1128407,38846
38845,38846
1107067,39126
88356,39126
1105932,39127
1128881,39127
1128927,39127
1128935,39127
116081,39127
116084,39127
116087,39127
195150,39127
277263,39127
3231,39127
46476,39127
49660,39127
52835,39127
592826,39127
592830,39127
75972,39127
346243,39130
36620,39130
39131,39130
521252,39130
1106330,39131
1131728,39131
3231,39131
6334,39131
1131137,39165
118682,39165
39126,39165
39210,39199
66982,39199
66990,39199
66982,39210
66986,39210
130,39403
1694,39474
1123689,39890
1154229,39890
1154232,39890
1154233,39890
149669,39890
162664,39890
189571,39890
242663,39890
294030,39890
3191,39890
51045,39890
521855,39890
523394,39890
559804,39890
653441,39890
714256,39890
714289,39890
714975,39890
1104258,40124
1112723,40124
1104258,40125
118079,40131
118079,40135
13686,40135
1104261,40151
1132418,40151
1152307,40151
1152448,40151
1152975,40151
1153703,40151
288,40151
49660,40151
671293,40151
40583,40605
633721,40605
884094,40605
1121459,40886
112378,40886
1131728,40886
141868,40886
145215,40886
429805,40886
654177,40886
1104300,41216
1108329,41417
1113551,41417
128383,41417
943087,41666
1033,41714
1110515,41714
144212,41714
182094,41714
190697,41714
190706,41714
197054,41714
44455,41714
568857,41714
594047,41714
61069,41714
1116594,42156
1118120,42156
1152179,42156
340299,42156
219239,42207
27199,42209
248119,42221
27199,42221
42209,42221
57948,42221
989397,42221
1104379,42847
1104379,42848
1116835,42848
1131195,43165
1135894,43186
152731,43186
16461,43186
469504,43639
99025,43639
1129442,43698
31349,43698
686532,43698
1106492,44017
206524,44017
48075,44017
1104435,44121
1128227,44368
1128985,44455
128540,44455
227178,44455
387795,44455
41714,44455
568857,44455
210871,44514
253971,44514
606479,44514
1131266,45052
27250,45052
1130929,45188
192734,45188
350362,45188
45189,45188
976284,45188
1105450,45189
1106401,45189
1132385,45189
192734,45189
192850,45189
272720,45189
45188,45189
976284,45189
1105764,45212
120013,45212
1104495,45533
1106771,45533
1115456,45533
1116974,45533
34266,45533
87482,45533
1104647,45603
1125092,45603
1033,45605
1035,45605
1131639,45605
144212,45605
190706,45605
240791,45605
503871,45605
682815,45605
975567,45605
1152569,46079
69284,46079
1153091,46452
582343,46452
27249,46468
1105450,46470
107251,46491
107252,46491
1105672,46491
1118823,46491
1120169,46491
1152290,46491
137380,46491
308232,46491
37541,46491
389715,46491
46547,46491
51834,46491
57764,46500
1153275,46501
57764,46501
107251,46547
1118823,46547
1786,46547
389715,46547
1111788,46887
1153106,46887
235776,46887
45212,46887
6311,46887
385067,47570
1125393,47682
47683,47682
47684,47682
1124837,47839
133563,48550
227286,48550
133563,48555
48550,48555
1104647,48764
1125092,48764
1104647,48766
595056,48766
1104647,48768
1120643,48781
1134865,48781
397488,48781
423816,48781
1112369,49482
217984,49482
631052,49482
7297,49482
3237,49660
66594,49660
49753,49720
49720,49753
3233,49811
463825,49811
1106388,49843
49844,49843
49847,49843
1127851,49844
49844,49847
13269,50336
35922,50336
390894,50336
50337,50336
683355,50336
13269,50337
390894,50337
396412,50337
123556,50354
14807,50354
289088,50354
62274,50381
1104749,50807
1126503,50838
25794,50838
73972,50980
242663,51045
1134320,51049
1154232,51049
242663,51049
39890,51049
51045,51049
242663,51052
51045,51052
1107319,51180
12195,51180
12350,51180
50381,51180
1119078,51866
22883,51866
27535,51866
34961,51866
1114664,51879
22883,51879
51866,51879
51909,51879
1105428,51909
173884,51909
502574,51909
14545,51934
1104809,52000
52007,52000
1104809,52003
1112194,52003
52000,52003
1104809,52007
300806,52515
39199,52515
446271,52515
1104851,52784
1115471,52835
1131471,52847
1153811,52847
1117184,53942
56167,53942
108047,54129
1128291,54129
1128319,54129
1136791,54129
117315,54129
117316,54129
17477,54129
28336,54129
578645,54129
578646,54129
578649,54129
578780,54129
593022,54129
594543,54129
1128982,54131
1153897,54131
141324,54131
243483,54131
459213,54131
459214,54131
578780,54131
593859,54131
593942,54131
59715,54131
66563,54131
1117476,54132
1128985,54132
578780,54132
579008,54132
593921,54132
594387,54132
59715,54132
62634,54132
5600,54550
1104946,54844
1128531,55403
1114777,55770
208345,55770
521207,55770
208345,55801
892139,55968
1104999,56112
1107674,56112
127033,56112
56115,56112
56119,56112
63832,56112
83725,56112
1104999,56115
1107674,56115
1129573,56115
127033,56115
135130,56115
56119,56115
62718,56115
63486,56115
63832,56115
69284,56115
1104999,56119
1105221,56119
127033,56119
63832,56119
1117184,56167
1119178,56167
1152308,56167
239810,56167
359067,56167
28287,56708
308529,56708
56709,56708
1128959,56709
18834,56709
28287,56709
308529,56709
416455,56709
1129570,57119
1132731,57119
1152676,57119
1153942,57119
28456,57119
592975,57119
592986,57119
593060,57119
595056,57119
606647,57119
647408,57119
711527,57764
1154524,57773
235670,57773
1118658,57922
57948,57922
6925,57932
1114526,57948
1118658,57948
57922,57948
13024,58268
137956,58268
899119,58268
1114239,58436
87417,58436
87417,58453
144679,58454
87417,58454
181782,58540
1113828,58552
248395,58552
1128204,58758
1128208,58758
1688,58758
33895,58758
576973,58758
69284,58758
1121867,59045
102406,59626
124734,59626
217115,59626
249858,59626
6125,59626
96845,59715
35335,59772
1152277,59798
1152673,59798
1154251,59798
180373,59798
25181,59798
27174,59798
30895,59798
96335,59798
399370,60159
60169,60159
399370,60169
399370,60170
63477,60682
1107062,61069
1129610,61069
1153816,61069
28456,61069
975567,61069
975567,61073
1105231,61312
1106764,61417
212777,61417
94416,61417
32260,62274
50381,62274
94713,62274
1131565,62329
195792,62329
251756,62329
593155,62329
650834,62329
62333,62347
1107325,62389
1107558,62417
41216,62417
294145,62607
243483,62634
14083,62676
312409,62676
127033,62718
509379,63486
83461,63486
96845,63486
1105344,63549
1105360,63812
1121057,63812
1125393,63812
1110531,63835
95586,63835
145215,63915
38000,63915
6935,63915
6939,63915
1117786,63931
136766,63931
136768,63931
13717,63931
6939,63931
1152244,64271
38829,64271
73327,64271
91852,64271
95188,64271
111866,64319
249858,64319
1105394,64484
154134,64519
37483,64519
63835,64519
1125909,65057
134307,65057
519353,65057
74698,65057
1110209,65074
1117920,65074
134307,65074
134316,65074
142268,65074
23070,65074
65057,65074
714748,65074
74698,65074
87915,65074
1105433,65212
1154042,65212
23116,65212
1105450,65650
1118764,65650
309476,65650
5038,65650
1105450,65653
1112319,65653
1129778,66556
141324,66556
54131,66556
593859,66556
66563,66556
1123530,66563
96845,66563
141324,66564
593859,66564
593942,66564
66563,66564
8821,66594
362926,66596
8821,66596
1135750,66751
1138043,66751
573535,66751
693143,66751
695284,66751
1105505,66782
51834,66782
1102646,66794
1105505,66794
1153031,66794
509315,66805
82090,66805
82090,66809
39210,66982
39210,66986
1117501,66990
1152490,66990
1153861,66990
390889,66990
39210,66990
31769,67245
67246,67245
31769,67246
1105530,67292
1110256,67415
1135746,67415
12195,67415
164,67415
171954,67415
38722,67415
51180,67415
1127558,67584
1127566,67584
562067,67584
1114777,67633
55801,67633
47684,68115
1105574,68224
1128425,68224
1130680,68224
582139,68224
231198,69198
411005,69198
8581,69198
206371,69284
69296,69284
206371,69296
1132461,69392
1105672,70281
1106630,70281
1107215,70442
70441,70442
1107215,70444
1108329,70444
128383,70444
70441,70444
70442,70444
27631,70520
36167,70520
1129683,70970
593068,70970
593329,70970
1105718,71336
1152259,71736
1152991,71736
239800,71904
95718,71904
1135122,72056
1118347,72101
1105764,72406
899085,72805
1127863,72908
6923,72908
93923,72908
954315,72908
14429,73119
14431,73119
1108389,73146
116790,73146
18774,73146
35778,73146
1134320,73162
1134348,73162
189774,73162
519353,73162
521855,73162
559804,73162
653441,73162
714260,73162
714748,73162
714879,73162
1105810,73323
28447,73323
1105810,73327
1106236,73327
1153166,73327
1153724,73327
1153728,73327
1112194,73712
52003,73712
50980,73972
1106771,74427
1116974,74427
34257,74427
34266,74427
368605,74427
87482,74427
134307,74698
23070,74698
134307,74700
23069,74700
10186,74749
1113852,74749
2354,74749
1120252,74821
1131149,74821
1131150,74821
1105877,74920
1105877,74921
1105877,74937
74920,74937
74921,74937
1107041,74975
1128407,74975
38845,74975
38846,74975
3932,74975
1105887,75121
1106388,75121
22431,75121
417017,75121
103430,75318
1121569,75318
141171,75318
1109957,75674
686015,75674
214472,75693
214472,75694
1113035,75695
1120059,75695
139547,75695
911198,75695
1105932,75969
1128856,75969
1128935,75969
1153811,75969
591017,75969
592830,75969
1105932,75972
1128935,75972
592830,75972
1106568,75983
1115790,75983
1138043,77108
77112,77108
106590,77438
1129994,77438
1152633,77438
1153262,77438
158172,77438
293974,77438
37888,77438
589923,77438
590022,77438
9513,77515
1129907,77758
1131745,77758
180373,77758
25772,77758
289885,77758
294030,77758
424,77758
613409,77758
910,77758
3112,77826
470511,77826
3112,77829
470511,77829
1120138,78508
575402,78511
735303,78511
9586,78511
33818,78552
78511,78552
78557,78552
9586,78552
1120138,78555
33818,78555
78557,78555
1120138,78557
33818,78557
78511,78557
78549,78557
9586,78557
662279,78994
662572,78994
1121659,79809
1131466,79809
11342,79809
1153275,79809
31863,79809
358866,79809
79817,79809
91581,79809
1131466,79817
314459,80491
7532,80491
80515,80491
1121603,80515
314459,80515
13652,80656
13654,80656
13656,80656
1106172,81350
892139,81350
81722,81714
82087,82090
82087,82098
1106236,82664
3097,82664
101143,82666
1106236,82666
3097,82666
1119708,82920
1125492,82920
1127913,82920
1128198,82920
1129367,82920
1129683,82920
1152358,82920
1152421,82920
1153280,82920
1153943,82920
1154459,82920
259702,82920
273152,82920
307015,82920
35,82920
513189,82920
573978,82920
576691,82920
608326,82920
70970,82920
81714,82920
84021,82920
98698,82920
218682,83449
22869,83449
22874,83449
954315,83461
12576,83725
56112,83725
56115,83725
56119,83725
62718,83725
294239,83746
1106287,83826
1106287,83847
1117501,83847
1130678,83847
66986,83847
1106298,84020
1106492,84020
1106298,84021
1133047,84021
18582,84021
263279,84021
415693,84021
509233,84021
98698,84021
23258,85299
299197,85299
575292,85299
299197,85324
628751,85324
1114331,85352
1127430,85352
1129027,85352
1152421,85352
1153280,85352
1153943,85352
1154459,85352
152483,85352
561238,85352
574462,85352
576691,85352
577086,85352
593091,85352
640617,85352
66556,85352
682815,85352
1120169,85449
1152290,85449
1120169,85452
1152290,85452
6539,85688
75121,85688
8224,85688
8703,85688
97892,85688
1106418,86258
1133469,86359
1152740,86359
1152944,86359
18834,86359
1114184,86923
18532,86923
593328,87363
1128453,87417
289779,87417
289780,87417
289781,87417
801170,87417
34266,87482
1110209,87915
1153786,87915
142268,87915
23070,87915
101145,89308
103528,89308
59244,89335
1106546,89416
1153024,89416
137130,89416
506,89416
65074,89416
1112319,89547
1116328,89547
1132385,89547
1152379,89547
237376,89547
28471,89547
45188,89547
45189,89547
66805,89547
6771,89547
91975,89547
976284,89547
106590,90470
1129994,90470
1122642,90655
34263,90655
1113934,90888
13885,90888
340075,90888
52515,91038
31863,91581
358894,91581
20178,91852
1110579,91853
1116397,91853
1116410,91853
20178,91853
1113459,91975
1106671,92065
1131137,92589
173884,92589
39165,92589
248119,93273
989397,93273
1126050,93318
1152958,93555
119761,93555
143801,93555
284023,93555
284025,93555
175576,93755
6941,93923
1111733,94229
1123087,94229
1106764,94416
141324,94639
593105,94639
593813,94639
593859,94639
593942,94639
62634,94639
1102550,94641
1129018,94641
1153897,94641
116553,94641
594387,94641
62634,94641
1110579,95188
1116410,95188
1110579,95198
42207,95225
95589,95586
95579,95588
1153287,95594
7430,95594
95589,95594
95579,95597
1107367,95642
28447,95642
990075,95642
32698,95718
32698,95719
594025,96847
594387,96851
96847,96851
211432,97377
3240,97377
39130,97377
100935,97390
1152358,97390
1153943,97390
33907,97390
98693,97390
33907,97645
593091,97645
1152358,98693
575331,98693
84021,98698
578306,99023
578309,99023
578347,99023
578337,99030
193931,100197
447250,100197
688361,100197
1107041,100701
1120643,100935
1134865,100935
60169,100961
101145,101143
596075,101143
101263,101261
1112099,101263
1139928,101263
28456,101263
1107095,101660
1107095,101662
101662,101811
1153064,101811
151430,101811
6935,101811
509315,102061
9513,102879
9513,102884
143676,102938
102938,102939
143676,102939
1154074,103430
75318,103430
1114388,103482
1119140,103482
1128990,103482
27510,103482
27514,103482
1113742,103515
1127913,103515
1128314,103515
1129778,103515
1153853,103515
246618,103515
459214,103515
54131,103515
575402,103515
103529,103528
1107171,103528
1107171,103529
1107171,103531
656048,103531
126912,103537
126912,103543
126927,103543
193931,105856
273949,105856
289085,105856
193931,105865
193932,105865
1111304,105899
1095507,106590
1129994,106590
1119751,107177
107252,107251
389715,107251
1107385,107569
1120777,107569
1107418,108047
1128319,108047
1153853,108047
1153899,108047
28336,108047
578645,108047
578646,108047
578649,108047
578898,108047
108963,108962
1095507,108962
159897,108962
310653,108962
108962,108963
1095507,108963
108962,108974
108963,108974
1125469,108974
1133417,108974
66794,108974
108962,108983
159897,108983
310653,108983
683404,108983
137849,109323
1152358,110041
287787,110041
110163,110162
110164,110162
110162,110163
110164,110163
89308,111676
1119623,111770
249858,111866
1114777,112099
1121459,112378
1131728,112378
141868,112378
145215,112378
654177,112378
1120444,112787
88356,114189
63835,114308
1125258,114966
1107728,115188
12960,116021
116087,116081
277263,116081
116087,116084
195150,116084
568045,116084
75972,116084
1107808,116512
1110438,116528
25772,116528
3237,116528
1128291,116545
1128319,116545
116553,116545
246618,116545
578645,116545
578649,116545
116553,116552
246618,116552
246618,116553
345340,116790
28336,117315
117315,117316
1115166,117328
38829,117328
91852,117328
95188,117328
118260,118259
230300,118259
230300,118260
118436,118424
118436,118435
1108209,118559
1121739,118559
1109566,118873
1115959,118873
987188,118873
198443,119686
987188,119686
1114118,119712
143801,119761
284025,119761
1140543,120084
1109873,120817
1140543,120817
1152394,121792
141160,123556
14807,123556
50354,123556
1131464,123825
1131634,123825
1154276,123825
23448,123825
42847,123825
447250,123825
649730,123825
649739,123825
6163,124064
6220,124064
6224,124064
169279,124224
6898,124224
51834,124296
1108167,124734
25805,124734
1108169,124828
1119742,124952
1123756,124952
1126011,124952
1126012,124952
189721,124952
1131270,126793
16843,126793
1108258,126867
1108258,126868
126867,126868
103543,126909
103543,126912
66990,126912
103543,126920
126927,126920
645897,126920
103543,126926
126909,126926
103543,126927
126920,126927
644093,126927
645897,126927
646286,126927
1108267,127033
416455,127033
574710,127033
1114364,127940
243274,127940
128202,128203
1108329,128383
387795,128540
1108363,129042
1121313,129042
129045,129042
1108363,129045
1121313,129045
907845,129287
40125,131042
152219,131117
212930,131117
212930,131122
411005,131315
411005,131317
411005,131318
45599,132806
48766,132806
593260,132806
695284,132821
1109891,133550
133566,133550
140569,133550
105856,133553
1120049,133553
105856,133563
1120049,133563
133566,133563
1152714,133566
1152714,133567
133566,133567
1128531,133615
1153866,133615
55403,133615
1108570,133628
481073,134060
1113182,134128
1113614,134128
1117760,134128
1114331,134199
164885,134199
447224,134199
1112075,134219
447224,134219
503893,134219
81714,134219
134316,134307
1116044,134314
134316,134314
23069,134315
1117920,134316
142268,134316
23069,134320
1105221,135130
416455,135130
574710,135130
1133004,135464
1135589,135464
120084,135464
237489,135464
8581,135464
6917,135765
135765,135766
449841,135766
6917,135766
1108656,135798
23258,136665
348437,136766
136766,136767
348437,136767
136766,136768
23070,137130
65074,137130
1108728,137359
1118286,137359
1153101,137359
1153150,137359
1108728,137380
37541,137380
85449,137380
10186,137790
1113852,137790
128203,137790
2354,137790
74749,137790
1115291,137849
17242,137849
1110000,137868
1131277,137868
1131300,137868
1154068,137868
642827,137868
91581,137868
13024,137956
1108834,139738
1108841,139865
1110563,139865
86840,140005
1109891,141160
1131345,141160
133553,141160
917493,141160
1121569,141171
1113438,141324
503877,141324
1119708,141342
35061,141342
40,141342
575292,141342
608191,141342
70970,141342
78511,141342
1119708,141347
40125,141596
429805,141868
1110209,142268
1117920,142268
134316,142268
1130539,143323
154134,143323
217139,143323
3084,143323
84021,143323
1112686,143476
102938,143676
284025,143801
1131549,144212
63486,144330
219446,144408
3229,144408
1114239,144679
1112911,144701
1128975,144701
1128997,144701
1136342,144701
22229,144701
595063,144701
129287,145134
641976,145134
1112723,145176
1132418,145176
40124,145176
141868,145215
429805,145215
654177,145215
294126,145315
649944,145315
1153287,145384
7430,145384
95589,145384
1109185,147870
1132434,147870
636500,147870
1109199,148170
1128997,148170
1109208,148341
1131116,148341
1123215,149139
589923,149669
1115670,151430
1120786,151708
1102400,152226
1139928,152227
152226,152227
987197,152227
583318,152483
593091,152483
1109392,152731
23507,152731
1131223,153063
440815,153063
561568,153063
561581,153063
561593,153063
561595,153063
561610,153063
561613,153063
645084,153063
1113459,153598
1112106,154023
1133846,154023
154047,154023
1112106,154047
1133846,154047
154023,154047
1121867,154982
1130927,154982
1130931,154982
1130934,154982
1133028,154982
129897,154982
397590,155158
8687,155158
155738,155736
155736,155738
157761,155738
1109581,156794
1152490,156977
1153861,156977
390889,156977
395547,156977
1118017,157401
219239,157761
6539,157805
445938,158172
10169,158614
1127812,158812
1152711,159084
159085,159084
241821,159084
1152711,159085
241821,159085
310653,159897
683355,159897
1128853,160732
75969,160732
1153922,161221
1109830,162075
162080,162075
737204,162075
1109830,162080
1135345,162080
162075,162080
739707,162080
118682,162664
39165,162664
510718,162664
531348,162664
531351,162664
1109873,163235
447224,164885
1119751,166420
1110024,166825
1118388,166825
1110028,166989
1121063,166989
25805,166989
1123068,167670
86359,168332
1132083,169279
1154103,169279
1132083,169280
1154103,169280
656231,170798
1110256,171954
1135750,171954
1138755,171954
820662,171954
116790,173863
307336,174418
636511,174418
174418,174425
636511,174425
1120643,175256
1133196,175256
682815,175256
52784,175291
105856,175548
1120049,175548
689152,175548
753070,175548
112787,175909
1153891,175909
221302,175909
5069,177115
1110515,177993
1110515,177998
583318,177998
1000012,178209
116084,178209
195150,178209
568045,178209
75972,178209
1110546,178718
69296,178718
1110546,178727
1110563,179180
1126037,179180
139865,179180
1121569,179702
1152859,179702
141171,179702
424540,179702
141171,179706
1131719,180187
1110628,180301
180399,180373
1120084,180399
385572,180399
197054,182093
1131550,182094
197054,182094
650814,182094
95435,184157
171225,184918
330148,184918
1110950,187260
1117786,187354
1127851,187354
372862,187354
1110998,188318
628500,188471
1153014,189566
189856,189566
310742,189566
36802,189566
90470,189566
1154232,189571
189572,189571
521855,189571
714748,189571
1134348,189572
1123689,189574
1129994,189620
1133417,189620
683355,189623
559804,189655
714260,189655
714748,189655
149669,189708
1129518,189721
1134346,189774
714879,189774
1129518,189856
1129994,189856
683355,189856
683404,189856
1114502,190698
190697,190698
198443,190698
144212,190706
182094,190706
191216,191222
708945,191222
272720,192850
1111186,192870
1114398,192870
1129835,193347
1131719,193347
193354,193347
612306,193347
1129835,193352
1131719,193352
